Date,Close,High,Low,Open,Volume
20150211,100.38,100.79,99.95,100.46,8177011
20150212,98.44,100.54,97.15,100.5,25835156
20150213,99.62,99.67,98.33,98.44,11153595
20150217,100.44,100.48,99.12,99.39,8627082
20150218,99.96,100.94,99.38,100.7,7878157
20150219,100.7,100.84,99.61,99.95,10028180
20150220,100.26,100.366,99.11,100.18,10085673
20150223,100.18,100.77,99.8,100.74,6878246
20150224,100.7,101.05,100,100.25,6588073
20150225,101.21,101.29,100.16,100.94,9683963
20150226,102.8,103.18,101.22,101.38,11437890
20150227,102.51,103.33,102.48,103.04,8500014
20150302,103.22,103.41,102.7,102.86,7277612
20150303,102.34,103.1,101.81,103.1,6419659
20150304,101.65,102.12,101.17,102.12,8665474
20150305,102.52,103.21,102,102.07,8042336
20150306,100.11,102.43,99.88,102.09,9287621
20150309,100.66,100.92,99.76,100.2,5701032
20150310,99.53,100.44,99.51,99.99,8735543
20150311,98.32,99.83,98.22,99.83,9138141
20150312,99.83,100.24,98.83,98.96,8317991
20150313,99.21,100.05,98.6393,99.85,7821793
