Date,Close,High,Low,Open,Volume
20131002,184.96001,186.30991,184.41,185.54,3618459
20131003,183.86,184.96001,183,184.7,3212240
20131004,184.1,185.13,183.58,184.17,2864163
20131007,182.01,183.31,181.85001,181.85001,3968362
20131008,178.72,181.99001,178.71001,181.89,5579833
20131009,181.32001,181.67,179.1,179.37,4424359
20131010,184.77,184.77,182.358,183.17,3659606
20131011,186.16,186.23,184.12,185.25,3232828
20131014,186.97,186.99001,184.42,185.41,2663207
20131015,184.66,185.94,184.22,185.74001,3367275
20131016,186.73,186.73,184.994,185.42,6717979
20131017,174.83,177,172.57001,173.84,22368940
20131018,173.78,175,173.25,174.8,10552466
20131021,172.86,174.75,172.6301,174.42,7098685
20131022,174.97,175.57001,172.9512,173.35001,6980623
20131023,175.77,175.99001,174.4,175.09,5416339
20131024,177.8,177.89,176.25,176.43,5534885
20131025,176.85001,179.1,176.26,178.43,4844399
20131028,177.35001,177.89,176.2,177.04,3712733
20131029,182.12,182.32001,177.5,177.62,8909330
20131030,180.15,182.18,179.86,181.69,5275922
20131031,179.21001,181.67,179.04,179.65,4318185
20131101,179.23,180.339,178.88,179.81,3644628
20131104,180.27,180.8,179.34,179.9,3484345
20131105,177.85001,179.8,177.71001,179.54,6103386
20131106,179.19,179.75,177.78,177.91,4560659
20131107,180,181.39,179.6,179.6,5221281
20131108,179.99001,180.08,177.35001,178.83,6275035
20131111,182.88,183.39,180.04,180.19,5222299
20131112,183.07001,184.04871,182.26,182.53,4258623
20131113,183.55,183.55,181.59,182.27,4711276
20131114,182.21001,183.2,179.66,180.48,6322676
20131115,183.19,183.28,181.16,182.38,5179511
20131118,184.47,184.99001,183.27,183.52,5344864
20131119,185.25,186.2,184.15,184.63,4577037
20131120,185.19,186.24001,184.645,185.22,3646117
20131121,184.13,185.75,183.411,185.54,4459451
20131122,181.3,184.99001,179.92,183.50011,7610518
20131125,178.94,180.75,177.82001,180.25,7162374
20131126,177.31,178.94,177.31,178.67,5756174
20131127,178.97,180.18,177.82001,177.83,4596474
20131129,179.68,180.76,179,179.21001,2870500
20131202,177.48,179.59,177.12,179.46001,4561577
20131203,176.08,178.23,175.64,177,5864045
20131204,175.74001,177.5,175.16,175.37,5267364
20131205,176.08,176.86,175.28,176.15,4385041
20131206,177.67,178,176.01,176.7,4741119
20131209,177.46001,178.15199,176.83,177.99001,3796620
20131210,177.12,177.67,176.06,176.9,4128386
20131211,175.2,177.76,175.1,177,4090438
20131212,173.37,175.8,173.3,175.06,5671649
20131213,172.8,174.379,172.73,173.52,4184836
20131216,177.85001,178.35001,172.73,173.22,7521001
