Date,Close,High,Low,Open,Volume
20131003,85.5,86.05,85.34,86.04,13927518
20131004,86.32,86.42,85.68,86.31,11331483
20131007,85.9,86.29,85.27,85.57,10985769
20131008,85.51,85.95,85.47,85.86,15344082
20131009,85.16,85.59,84.83,85.35,13575125
20131010,86.04,86.04,84.79,85.52,17542440
20131011,86.95,86.95,85.5,85.9,12661803
20131014,87.6,87.74,86.51,86.51,9742067
20131015,86.79,87.575798,86.64,87.47,12023047
20131016,87.31,87.86,86.72,87.48,11668116
20131017,87.48,87.5,87.01,87.13,10438237
20131018,87.55,87.74,87.3,87.69,12425312
20131021,87.23,87.65,86.84,87.5,10730911
20131022,87.98,88.15,87.13,87.29,12714825
20131023,87.61,87.65,86.95,87.52,11455553
20131024,88.42,88.73,87.97,87.98,12298088
20131025,87.97,88.65,87.82,88.23,11381994
20131028,88.23,88.46,87.61,87.83,9921855
20131029,88.93,89.027702,88.434998,88.45,10339953
20131030,88.81,89.48,88.69,88.97,14307370
20131031,89.62,90.96,89.2,89.45,19185158
20131101,89.82,90.04,88.27,89.74,19024810
20131104,92.1,92.27,90,90,20601160
20131105,91.99,93.25,91.24,91.34,21122484
20131106,93.22,93.28,92.12,92.42,13464561
20131107,91.96,92.98,91.76,92.64,16578928
20131108,92.73,92.82,91.474998,91.8,12331256
20131111,92.96,93.23,92.5,92.85,7927463
20131112,92.67,93.32,92.5,92.67,10727290
20131113,92.59,92.74,92.07,92.22,9285719
20131114,93.22,93.42,92.68,92.68,7909231
20131115,95.27,95.29,94.03,94.15,18374488
20131118,95.45,96,95.06,95.98,14245128
20131119,95.42,95.79,95.16,95.4,12697290
20131120,94.68,95.949898,94.37,95.75,10459364
20131121,94.69,95.39,94.63,94.85,9128848
20131122,95.01,95.07,94.29,94.96,8541590
20131125,95.09,95.75,94.83,95.21,10515815
20131126,94.27,94.81,94.15,94.75,11859551
20131127,93.8,94.42,93.48,94.36,8828125
20131129,93.48,94.22,93.3,93.65,6770498
20131202,93.52,94.04,92.92,93.27,9310964
20131203,94.39,94.48,93.23,93.6,12607780
20131204,94.67,94.9,93.92,94.19,13074695
20131205,94.13,94.65,93.92,94.07,10586826
20131206,95.65,95.71,94.59,94.97,12063395
20131209,95.84,96.25,95.6,95.95,15519217
20131210,95.71,95.974998,95.39,95.9,9868328
20131211,94.26,95.54,94.16,95.38,12811798
20131212,95.36,95.88,94.28,94.5,15562613
20131213,95.31,95.915001,94.66,95.13,10630610
20131216,97.22,98.88,96.13,96.28,23225988
20131217,96.75,97.13,96.03,97.02,14920924
20131218,99.54,99.95,97.01,97.43,21334488
20131219,99.43,99.6,99,99.5,12905883
20131220,98.68,99.6,98.6,99.39,23333804
20131223,98.51,99.29,98.39,99,10131832
20131224,99.22,99.434998,98.33,98.33,4168300
20131226,100.9,101.03,99.38,99.42,9539504
20131227,101.51,101.74,100.99,101.24,10214097
20131230,100.31,101.55,100.31,101.53,9008884
20131231,101.2,101.39,100.43,100.49,8509901
20140101,101.2,101.39,100.43,100.49,8509901
20140102,99.75,100.76,99.385,100.6,11030125
20140103,99.51,100.1699,99.141,99.77,9295650
20140105,99.51,100.1699,99.141,99.77,9295650
20140106,99.66,100.14,98.8864,99.94,11849986
20140107,101.07,101.215,99.42,99.61,11188673
20140108,100.74,101.19,100.15,101.19,11180366
20140109,99.76,100.39,99.03,100.2,11679041
20140110,100.52,100.63,99.12,99.99,10537306
20140112,100.52,100.63,99.12,99.99,10537306
20140113,98.55,100.1,98.27,99.91,12112226
20140114,99.12,99.27,98.65,98.8,9269763
20140115,98.78,99.35,98.63,99.16,9427730
20140116,98.94,99.04,98.25,98.79,9421731
20140117,99.16,100.34,98.67,99.18,15998124
20140119,99.16,100.34,98.67,99.18,15998124
20140120,99.16,100.34,98.67,99.18,15998124
20140121,98.5,98.8856,98.04,98.57,13848381
20140122,97.88,98.95,97.84,98.88,11648146
20140123,96.97,97.39,96.01,97.25,15397746
20140124,94.85,96.25,94.82,96.18,14669972
20140126,94.85,96.25,94.82,96.18,14669972
20140127,94.92,95.58,94.75,95.075,12477405
20140128,95.65,95.92,94.77,95.35,10774257
20140129,95.11,96.2,94.65,94.93,13194427
20140130,93.99,94.95,93.06,94,14632354
20140131,92.16,93.28,91.7,92.85,17372323
