Date,Close,High,Low,Open,Volume
20140205,63.09,63.72,60.72,62.2,9900061
20140206,63.29,63.555,62.37,63.44,7684125
20140207,63.91,64.62,63.435,63.7,5524252
20140209,63.91,64.62,63.435,63.7,5524252
20140210,63.65,64.255,63.31,63.4,6122040
20140211,64.84,65.09,63.45,63.52,6618518
20140212,65.06,65.22,64.63,64.63,4543452
20140213,64.6,65.36,64.46,64.9,5307848
20140214,65.3,65.87,64.291,64.42,4193825
20140216,65.3,65.87,64.291,64.42,4193825
20140217,65.3,65.87,64.291,64.42,4193825
20140218,65.3,65.85,65.06,65.24,3481515
20140219,64.62,65.59,64.52,65.48,5197354
20140220,64.98,65.2,64.44,64.74,5193232
20140221,64.73,64.96,64.66,64.9,5604842
20140223,64.73,64.96,64.66,64.9,5604842
20140224,65.01,65.28,64.8,64.96,5368553
20140225,64.78,65.25,64.53,64.9,3880564
20140226,64.69,64.75,64.14,64.7,7791574
20140227,65.77,65.87,64.04,64.38,6411957
20140228,67.13,67.63,65.67,66.29,7495396
20140302,67.13,67.63,65.67,66.29,7495396
20140303,66.47,67.14,66.1,66.72,4649413
20140304,66.98,67.7,66.98,67.15,5826181
20140305,68.48,68.8,66.98,67.21,6701066
20140306,68.93,69.02,68.55,68.57,5880911
20140307,68.3,69.33,68.11,69.23,6488279
20140309,68.3,69.33,68.11,69.23,6488279
20140310,68.53,68.69,67.66,68.19,5470095
20140311,67.68,69.01,67.51,69.01,5619382
20140312,67.26,67.69,66.75,67.29,5198903
20140313,66.69,67.75,66.29,67.47,6292923
20140314,66.58,67.09,66.5,66.66,3365432
20140316,66.58,67.09,66.5,66.66,3365432
20140317,66.67,67.09,66.54,66.84,3336108
20140318,67.2,67.83,66.74,66.82,2940723
20140319,67.08,67.65,66.79,67.36,3459280
20140320,66.5,67.1,66.34,66.83,3944904
20140321,66.34,67.41,66.24,67.19,6130163
20140323,66.34,67.41,66.24,67.19,6130163
20140324,65.33,66.6,64.96,66.48,3809040
20140325,65.55,65.91,64.625,65.5599,6419229
20140326,64.65,66,64.63,65.77,4789498
20140327,63.47,64.25,63.27,64.25,7305667
20140328,64.65,65.01,63.61,63.83,4669856
20140329,64.65,0,0,63.83,0
20140330,64.65,65.01,63.61,63.83,4669856
20140331,65.33,65.51,64.62,64.86,5392522
20140401,66.03,66.15,65.62,65.71,4655414
20140402,67.06,67.165,66.02,66.23,5394136
20140403,66.75,67.61,66.72,67.22,4714218
20140404,66.51,67.69,66.42,67.29,3889885
20140406,66.51,67.69,66.42,67.29,3889885
20140407,64.79,66.25,64.1,66.22,7863819
20140408,65.26,65.35,63.96,64.7,6610241
20140409,66,66.12,65.06,65.56,4640357
20140410,63.57,65.93,63.5,65.88,8794712
20140411,62.76,63.8,62.74,63.26,9545303
20140413,62.76,63.8,62.74,63.26,9545303
20140414,63.02,63.49,62.65,63.41,5227157
20140415,63.28,63.51,62.435,63.22,5723511
20140416,64.49,64.49,63.57,64,7493163
20140417,65.15,65.415,64.28,64.29,5756253
